event_id,event_date,matchup_id,fighter_a,fighter_b,price_a,price_b,n_books_a,n_books_b,market_prob_a,market_prob_b,weight_class
2198,2025-05-10,16399,Joe Tyers,Mario Valenzuela Portillo,-2000,1000,3,3,0.9078513587716881,0.09214864122831194,
2198,2025-05-10,16398,Huey Malone,Jakub Laskowski,-8000,2000,3,3,0.9472518804424479,0.052748119557552216,
2198,2025-05-10,16381,Darwing Martinez,Nico Leivars,1600,-5000,3,3,0.06126380946524831,0.9387361905347515,
2198,2025-05-10,16384,Dmitri Protkunas,Joe Cooper,1800,-8000,3,3,0.054261163391275985,0.945738836608724,
2198,2025-05-10,16397,Cesar Ignacio Paredes,Charlie Senior,2000,-8000,3,3,0.052748119557552216,0.9472518804424479,
2198,2025-05-10,16382,Lewis Williams,Viktar Chvarkou,-8000,1800,3,3,0.945738836608724,0.054261163391275985,
2198,2025-05-10,16388,Patrik Balaz,Sam Noakes,1800,-8000,4,4,0.05331681356204672,0.9466831864379534,
2198,2025-05-10,16410,Daniela Romina Bermudez,Nina Meinke,330,-425,2,2,0.22568050755455515,0.7743194924454448,
2198,2025-05-10,16385,Chris Kongo,Owen Cooper,-175,163,4,4,0.6187231645641791,0.3812768354358209,
2198,2025-05-10,16203,Kurt Walker,Liam Davies,333,-450,4,4,0.2247663001670259,0.775233699832974,
2198,2025-05-10,16400,Ezra Taylor,Troy Jones,-400,350,4,4,0.7820952247002061,0.2179047752997939,
2198,2025-05-10,16027,Anthony Cacace,Leigh Wood,-215,180,4,4,0.6546467959963537,0.3453532040036463,
2198,2025-05-10,16412,Herbert Conceicao Sousa,Rowdy Legend Montgomery,-1450,750,2,2,0.8797410491463022,0.12025895085369771,
2198,2025-05-10,16390,Albert Gonzalez,Jose Guardado,-4500,1400,3,3,0.9309247667338993,0.0690752332661007,
2198,2025-05-10,16401,Azat Hovhannisyan,Sebastian Hernandez Reyes,400,-575,4,4,0.19060270384705122,0.8093972961529488,
2198,2025-05-10,16411,Darrelle Valsaint,Rodolfo Orozco,-1800,900,2,2,0.895389943213412,0.10461005678658787,
2198,2025-05-10,16408,Alan Garcia,Cristian Medina,-2000,900,1,1,0.9049773755656108,0.09502262443438914,
2198,2025-05-10,16413,Mayelli Flores Rosquero,Nazarena Romero,300,-340,2,2,0.2574235658891222,0.7425764341108778,
2198,2025-05-10,16387,Angel Beltran,Giovani Santillan,900,-1800,4,4,0.09952250979315906,0.900477490206841,
2198,2025-05-10,16416,Mona Ward,Perla Bazaldua,900,-3500,1,1,0.09326424870466322,0.9067357512953368,
2198,2025-05-10,16392,Andres Cortes,Salvador Jimenez,-4500,1400,4,4,0.9362971712522655,0.06370282874773435,
2224,2025-05-11,16422,Jim Pulgar,Trevor Bradshaw,-172,140,1,1,0.6028037383177569,0.397196261682243,
2224,2025-05-11,16421,Erick Lozano,Zac Cavender,410,-600,1,1,0.18617021276595744,0.8138297872340425,
2224,2025-05-11,16414,Alan Sanchez,Nicklaus Flaz,750,-1450,2,2,0.11723392760669908,0.8827660723933008,
2224,2025-05-11,16425,Kat Paprocki,Shelby Cannon,-190,156,1,1,0.6264811952601752,0.37351880473982485,
2224,2025-05-11,16430,Jordan Smith,Josenaldo Silva,130,-160,1,1,0.4140127388535032,0.5859872611464969,
2224,2025-05-11,16429,Ben Moa,Bobby Brents,-410,300,1,1,0.7627906976744186,0.23720930232558138,
2224,2025-05-11,16428,Josh Dyer,Mike Richman,110,-134,1,1,0.45401629802095467,0.5459837019790454,
2224,2025-05-11,16427,Cody Beierle,Zach Partridge,290,-390,1,1,0.243659870711089,0.756340129288911,
2224,2025-05-11,16426,Mike Jones,Sean Houtsing,-245,196,1,1,0.6776303494673893,0.32236965053261074,
2224,2025-05-11,16424,Dominico Salas,Jeremiah Truhlar,-300,230,1,1,0.7122302158273381,0.2877697841726619,
2224,2025-05-11,16423,Daniel Gardner,Shane Fichter,-136,110,1,1,0.5475460122699387,0.4524539877300614,
2224,2025-05-11,16211,Ardreal Holmes Jr,Erickson Lubin,225,-300,4,4,0.292922916082021,0.707077083917979,
2224,2025-05-11,16230,Raymond Muratalla,Zaur Abdullaev,-599,450,4,4,0.8163100580256816,0.18368994197431843,
2224,2025-05-11,16231,Charly Suarez,Emanuel Navarrete,300,-350,4,4,0.2490183357803804,0.7509816642196196,
2224,2025-05-11,16415,Hayato Tsutsumi,Jaime Arboleda,-3000,890,1,1,0.9054878048780488,0.09451219512195122,
2224,2025-05-11,16232,Fernando Daniel Martinez,Kazuto Ioka,-380,300,4,4,0.757070475576973,0.2429295244230269,
2239,2025-05-14,16432,Roy Gavera,Tyrell Adams,1100,-2000,2,2,0.09594704816562398,0.9040529518343761,
2239,2025-05-14,16431,Dharringarra Trewhella,Kaliova Tahikia,-1800,1100,2,2,0.9031998129256333,0.09680018707436673,
2239,2025-05-14,16447,Nikesh Prasad,Salvatore Gattuso,1100,-3030,1,1,0.079260572296784,0.920739427703216,
2239,2025-05-14,16435,Jasmine Parr,Jittamat Phomta,-2000,1400,2,2,0.9115194946617428,0.08848050533825721,
2239,2025-05-14,16433,Alex Lual,Jason Fawcett,100,104,2,2,0.5148941002782351,0.4851058997217647,
2239,2025-05-14,16434,Charlie Kazzi,Patrick Vella,-599,410,2,2,0.8131426620401617,0.18685733795983836,
2239,2025-05-14,16437,Mounir Fathi,Wade Ryan,-116,110,2,2,0.5188442211055275,0.4811557788944723,
2239,2025-05-14,16436,Stevan Ivic,Toese Vousiutu,138,-163,2,2,0.40140509032389354,0.5985949096761065,
2239,2025-05-14,16438,Charlie Bell,Harry Garside,1200,-3000,2,2,0.08417985984691147,0.9158201401530884,
2239,2025-05-14,16346,Cesar Vaca Espinoza,Sam Goodman,340,-380,3,3,0.23203435477026413,0.7679656452297359,
2216,2025-05-17,16448,Fara El Bousairi,Shannon Ryan,460,-700,4,4,0.17244805698471202,0.827551943015288,
2216,2025-05-17,16445,Leli Buttigieg,Novak Radulovic,-4000,1600,3,3,0.9399708107926963,0.06002918920730368,
2216,2025-05-17,16442,John Hedges,Nathan Quarless,-1000,700,4,4,0.8752767184904893,0.12472328150951081,
2216,2025-05-17,16444,Juan Cruz Cacheiro,Taylor Bevan,1600,-5000,3,3,0.05877413236612786,0.9412258676338721,
2216,2025-05-17,16450,Artur Reis,Mate Rudan,-200,163,3,3,0.6390416077314449,0.36095839226855514,
2216,2025-05-17,16443,Gideon Onyenani,Jimmy Sains,800,-1400,4,4,0.11108816972399249,0.8889118302760075,
2216,2025-05-17,16403,Aaron Sutton,George Liddard,750,-1205,4,4,0.11699690543183194,0.883003094568168,
2216,2025-05-17,16404,Gerome Warburton,Kieron Conway,500,-699,4,4,0.1630800649617625,0.8369199350382375,
2216,2025-05-17,16155,David Allen,Johnny Fisher,215,-250,4,4,0.30679923102600165,0.6932007689739984,
2216,2025-05-17,16451,Carla Merino,Mizuki Hiruta,480,-599,4,4,0.17182868827611833,0.8281713117238816,
2216,2025-05-17,16449,Alexander Espinoza,Omar Trinidad,1400,-3000,4,4,0.07511891050118019,0.9248810894988199,
2216,2025-05-17,16446,Fernando Vargas Jr,Gonzalo Gaston Coria,-1587,850,4,4,0.893807076026948,0.10619292397305204,
2216,2025-05-17,16345,Mykal Fox,Serhii Bohachuk,1100,-2000,4,4,0.09317176880810661,0.9068282311918934,
2258,2025-05-22,16460,Angeles Rubi Gutierrez Salinas,Brook Sibrian,730,-2000,1,1,0.11229946524064172,0.8877005347593583,
2258,2025-05-22,16461,Luis Alberto Veron,Ricardo Ruvalcaba,950,-2400,2,2,0.09645526886906196,0.9035447311309379,
2258,2025-05-22,16459,Kevin Ayala,Steveen Angeles Cruz,-2000,900,2,2,0.8962557028318442,0.10374429716815595,
2258,2025-05-22,16467,Brook Sibrian,Rubi Gutierrez,-2000,850,1,1,0.900473933649289,0.09952606635071089,
2211,2025-05-23,16462,Christian Avalos,Jonathan Mansour,1400,-4000,2,2,0.06899236108442809,0.9310076389155718,
2211,2025-05-23,16463,Carlos Jackson,Vic Pasillas,410,-425,2,2,0.210189401438659,0.789810598561341,
2211,2025-05-23,16474,Ellie Hellewell,Stevi Levy,-180,145,1,1,0.6116504854368933,0.38834951456310685,
2211,2025-05-23,16470,Amaar Akbar,Jake Smith,-8000,1600,1,1,0.9437890353920888,0.056210964607911175,
2211,2025-05-23,16466,Joe Hayden,Lewis Booth,-450,400,4,4,0.78963071098981,0.21036928901019,
2211,2025-05-23,16468,Darwing Martinez,Edward Hardy,1200,-3000,2,2,0.08419217495463656,0.9158078250453635,
2211,2025-05-23,16472,Ebonie Jones,Tysie Gallagher,163,-180,2,2,0.3783173955087568,0.6216826044912431,
2211,2025-05-23,16471,Haithem Laamouz,James Flint,600,-1000,3,3,0.1408209053715191,0.859179094628481,
2211,2025-05-23,16473,Lewis Sylvester,Reece Mould,-140,125,4,4,0.559722645588292,0.44027735441170796,
2211,2025-05-23,16469,Bahadur Karami,Taz Nadeem,890,-3000,1,1,0.09451219512195122,0.9054878048780488,
2211,2025-05-23,16145,Archie Sharp,Maxi Hughes,330,-350,4,4,0.23346155504223579,0.7665384449577644,
2211,2025-05-23,16146,Natalie Zimmermann,Terri Harper,950,-1800,4,4,0.09882020421992738,0.9011797957800727,
2211,2025-05-23,16370,Rene Calixto Bibiano,Willibaldo Garcia Perez,110,-125,3,3,0.46424117930294834,0.5357588206970517,
2212,2025-05-24,16475,Ginjiro Shigeoka,Pedro Taduran,135,-144,3,3,0.4269491208752988,0.5730508791247012,
2212,2025-05-24,16197,Angelo Leo,Tomoki Kameda,-500,440,4,4,0.8095443428831756,0.1904556571168244,
2212,2025-05-24,16477,Dylan Nixon,Marcus Sutherland,1400,-4500,2,2,0.07175721917150638,0.9282427808284937,
2212,2025-05-24,16478,Lee Welsh,Tony Morton,-4500,1400,2,2,0.9282427808284937,0.07175721917150638,
2212,2025-05-24,16476,Caesar Ignacio Paredes,Luke Bibby,890,-3000,1,1,0.09451219512195122,0.9054878048780488,
2212,2025-05-24,16464,Drew Limond,Ezequiel Gregores,-4500,1500,3,3,0.9359981092354583,0.06400189076454157,
2212,2025-05-24,16455,Luke McCormack,Samir Cuentas,-8000,1900,3,3,0.9464908613785165,0.05350913862148364,
2212,2025-05-24,16465,Aston Brown,Reece Porter,-165,163,3,3,0.6105083507649746,0.38949164923502544,
2212,2025-05-24,16454,Alex Arthur,Robbie Chapman,-5000,1600,3,3,0.9436587062369581,0.056341293763041964,
2212,2025-05-24,16479,Jonatas Rodrigo Gomes de Oliveira,Reese Lynch,1400,-4500,2,2,0.06632259113260454,0.9336774088673954,
2212,2025-05-24,16480,Lukas Dekys,Przemyslaw Runowski,-333,260,2,2,0.7374842748230444,0.2625157251769556,
2212,2025-05-24,16456,Aloys Youmbi,David Jamieson,-2000,1300,4,4,0.9152417264626119,0.08475827353738806,
2212,2025-05-24,16300,Mike Balogun,Moses Itauma,1600,-3500,4,4,0.059628161646181295,0.9403718383538187,
2212,2025-05-24,16042,Lee McGregor,Nathaniel Collins,163,-188,4,4,0.36829964388881914,0.6317003561111809,
2212,2025-05-24,16041,Ekow Essuman,Josh Taylor,260,-330,4,4,0.2706067567792843,0.7293932432207159,
2222,2025-05-28,16491,Ryu Isogane,Tomoya Yamamoto,150,-164,2,2,0.4014711116383913,0.5985288883616088,
2222,2025-05-28,16490,Tsubasa Narai,Yuna Hara,-699,500,2,2,0.8422418413110314,0.15775815868896848,
2222,2025-05-28,16205,Yoshiki Takei,Yuttapong Tongdee,-1400,770,4,4,0.8886977328223552,0.11130226717764487,
2222,2025-05-28,16204,Eduardo Nunez,Masanori Rikiishi,-225,205,4,4,0.6746068900135387,0.32539310998646137,
2259,2025-05-30,16495,Camilo Rodriguez,Daniel Garcia,1300,-3500,1,1,0.06844106463878326,0.9315589353612167,
2259,2025-05-30,16493,Grant Flores,Jeovanis Barraza,-3333,1400,3,3,0.9298622933490915,0.07013770665090836,
2259,2025-05-30,16498,Daniel Garcia,George Camilo Rodriguez Pardo,-3000,1200,2,2,0.9159322916202778,0.08406770837972213,
2259,2025-05-30,16494,Cayden Griffiths,Edgar Gutierrez,-2500,1200,3,3,0.9186786049470554,0.08132139505294447,
2259,2025-05-30,16499,John Vincent Moralde,Santiago Dominguez,850,-1450,4,4,0.1116784576859832,0.8883215423140167,
2259,2025-05-30,16497,Calvin Barnett,Federico Pacheco Jr,1000,-1800,3,3,0.09489813657342898,0.905101863426571,
2259,2025-05-30,16500,Alexander Rhodes,Joshua Edwards,1600,-4000,3,3,0.06142040417010607,0.9385795958298938,
2259,2025-05-30,16371,Khalil Coe,Manuel Gallegos,100,-110,4,4,0.49024796387997854,0.5097520361200214,
2259,2025-05-30,16405,Bektemir Melikuziev,Darius Fulghum,-110,100,4,4,0.5053641085890421,0.494635891410958,
2245,2025-05-31,16506,Adrian Curiel,Johan Rubio,-8000,1600,1,1,0.9437890353920888,0.056210964607911175,
2245,2025-05-31,16492,Eric Priest,Luis Arias,-800,550,3,3,0.8472409381834394,0.15275906181656057,
2245,2025-05-31,16379,Luis Castillo,Murodjon Akhmadaliev,1400,-5000,2,2,0.06367041198501872,0.9363295880149812,
2245,2025-05-31,16501,Gabriel Gollaz Valenzuela,Manuel Medina,-1450,650,1,1,0.8752515090543259,0.12474849094567404,
2245,2025-05-31,16507,Christian Medina Jimenez,Juan Ramirez Marquez,-3000,890,1,1,0.9054878048780488,0.09451219512195122,
2245,2025-05-31,16503,Carl Martin,Francisco Pedroza Portillo,-500,410,2,2,0.80774626410491,0.19225373589508993,
2245,2025-05-31,16502,Andres Martinez,John Easter,1200,-4500,2,2,0.07335383261013836,0.9266461673898616,
2245,2025-05-31,16496,Daniel Blancas,Kwame Ritter,-1150,850,3,3,0.8828489294384526,0.11715107056154732,
2245,2025-05-31,16489,Isaac Lucero,Luiz Valenzuela,-1200,740,3,3,0.8811851559240397,0.1188148440759602,
2245,2025-05-31,16439,Kyrone Davis,Yoenli Hernandez,450,-599,4,4,0.18093183779119928,0.8190681622088006,
2245,2025-05-31,16488,Curmel Moton,Renny Viamonte Mastrapa,-3500,1600,3,3,0.9388450780191734,0.0611549219808267,
2228,2025-06-01,16267,Jermall Charlo,Thomas Lamanna,-1400,820,4,4,0.8933251686803874,0.10667483131961265,
2228,2025-06-01,16268,Caleb Plant,Jose Armando Resendiz,-2200,1100,3,3,0.9130025074130884,0.0869974925869115,
2228,2025-06-01,16356,Armando Resendiz,Caleb Plant,1100,-2500,1,1,0.07975460122699386,0.9202453987730062,
2263,2025-06-05,16523,Christopher Guerrero,Williams Andres Herrera,-2400,1200,3,3,0.9108878807517823,0.08911211924821774,
2263,2025-06-05,16522,Antonio Collado,Movladdin Biyarslanov,800,-1800,2,2,0.10953210886177772,0.8904678911382223,
2263,2025-06-05,16521,Jan Czerklewicz,Mehmet Unal,800,-1100,3,3,0.11889563880044408,0.881104361199556,
2263,2025-06-05,16524,Albert Ramirez,Michael Alan Flannery,-2000,1000,3,3,0.9041847347230415,0.09581526527695855,
2229,2025-06-06,16504,Flavius Biea,Josh Kelly,1300,-3333,3,3,0.07347989648938888,0.9265201035106111,
2229,2025-06-06,16548,Aaron Sajonie Aponte,Bryce Mills,650,-1000,4,4,0.13848551078524265,0.8615144892147573,
2229,2025-06-06,16549,Ed Fountain,Pryce Taylor,1460,-2500,3,3,0.06787686257982783,0.932123137420172,
2229,2025-06-06,16546,Antonio Todd,Da Velle Smith,900,-1587,3,3,0.10511597957541688,0.8948840204245831,
2229,2025-06-06,16568,Ashleyann Lozada,Carmen Vargas,-1600,750,2,2,0.88741439875102,0.11258560124897987,
2229,2025-06-06,16550,Joseph Hicks,Wendy Toussaint,-400,325,4,4,0.767565775840615,0.23243422415938494,
2229,2025-06-06,16543,James Bernadin,Joshua James Pagan,410,-549,4,4,0.19220078571086002,0.8077992142891399,
2229,2025-06-06,16560,Dominick Carey,Zay Garcia,114,-138,1,1,0.44626115652891324,0.5537388434710868,
2229,2025-06-06,16559,Bobby Henry,Kasey Yates,-650,450,1,1,0.8265895953757225,0.17341040462427745,
2229,2025-06-06,16540,Citlalli Ortiz,Franchon Crews,900,-1587,4,4,0.10386922658003153,0.8961307734199685,
2229,2025-06-06,16552,Alex Martin,Antonio Perez,450,-700,2,2,0.17552408752080673,0.8244759124791933,
2229,2025-06-06,16547,Brandon Moore,Stanley Wright,-275,265,4,4,0.7144693485888779,0.28553065141112216,
2230,2025-06-07,16572,Crystal van Wyk,Laddy Mejia,-240,192,1,1,0.6733282090699463,0.3266717909300538,
2230,2025-06-07,16562,Bryant McClain,Skyler Mauller,-440,320,1,1,0.7738693467336684,0.22613065326633167,
2230,2025-06-07,16571,Brandon Honsvik,Felipe Chavez,260,-340,1,1,0.2644230769230769,0.735576923076923,
2230,2025-06-07,16566,Derek Perez,Rick Caruso,-178,146,1,1,0.6116667597921439,0.38833324020785603,
2230,2025-06-07,16565,Leo Bercier,Murat Kilimetov,410,-600,1,1,0.18617021276595744,0.8138297872340425,
2230,2025-06-07,16564,Kyle McElroy,William Albrecht,182,-225,1,1,0.33871808233454925,0.6612819176654507,
2230,2025-06-07,16563,David Mundell,Donald Sanchez,-330,250,1,1,0.7287066246056784,0.2712933753943218,
2230,2025-06-07,16525,Katerina Dvorakova,Lillie Winch,1400,-3000,3,3,0.07751699770397086,0.9224830022960291,
2230,2025-06-07,16554,Harley Collison,Red Johnson,600,-1100,2,2,0.14004626403946377,0.8599537359605361,
2230,2025-06-07,16526,Fernando Joaquin Valdez,Jack Williams,1600,-5000,2,2,0.060150375939849635,0.9398496240601505,
2230,2025-06-07,16527,Moises Garcia,Umar Khan,1600,-3000,3,3,0.06931714457004898,0.930682855429951,
2230,2025-06-07,16553,Ellis Price,Jake Price,-5000,1600,2,2,0.9381606765327696,0.06183932346723045,
2230,2025-06-07,16516,Gideon Onyenani,Sam Gilley,1600,-2400,3,3,0.07754473124606215,0.9224552687539378,
2230,2025-06-07,16530,Frankie Stringer,Kane Baker,-1800,1100,3,3,0.9054894556571116,0.09451054434288846,
2230,2025-06-07,16528,Alexander Morales,Billy Adams,1400,-3333,3,3,0.0693896083315479,0.930610391668452,
2230,2025-06-07,16517,Nelson Hysa,Patrick Korte,-1587,1000,3,3,0.9040698432456502,0.09593015675434978,
2230,2025-06-07,16555,Harley Hodgetts,Sam Hickey,1700,-5000,2,2,0.06016075105079214,0.9398392489492078,
2230,2025-06-07,16569,Labinot Xhoxhaj,Mourad Aliev,380,-550,2,2,0.20100006579380222,0.7989999342061977,
2230,2025-06-07,16531,Rhys Edwards,Thomas Essomba,-599,460,4,4,0.8273794493844738,0.17262055061552609,
2230,2025-06-07,16505,Mike Perez,Steven Ward,-400,350,4,4,0.7795497644052316,0.22045023559476828,
2230,2025-06-07,16570,Adam Azim,Eliot Chavez,-5000,1600,3,3,0.9407057295087136,0.05929427049128651,
2230,2025-06-07,16529,Dmitri Protkunas,Lewis Richardson,2200,-8000,3,3,0.048085870686516534,0.9519141293134834,
2230,2025-06-07,16532,Mark Jeffers,Sean Hemphill,-1000,600,4,4,0.8623025470485981,0.137697452951402,
2230,2025-06-07,16402,Liam Dillon,Pierce O'Leary,900,-1800,4,4,0.10043739780405087,0.8995626021959491,
2230,2025-06-07,16481,Callum Simpson,Ivan Zucco,-699,500,4,4,0.8383663198963556,0.1616336801036446,
2230,2025-06-07,16373,Fabio Wardley,Justis Huni,-275,240,4,4,0.7109066796827657,0.28909332031723434,
2230,2025-06-07,16508,Abel Mina,Euri Cedeno,1200,-2400,3,3,0.08329841885327154,0.9167015811467284,
2230,2025-06-07,16544,Keon Davis,Michael Velez Garcia,-4000,1600,3,3,0.9410756088196888,0.0589243911803112,
2230,2025-06-07,16542,Emiliano Moreno,Erick Bone,-1150,700,4,4,0.8744396137718026,0.1255603862281974,
2230,2025-06-07,16539,Eros Correa,Michael Angeletti,500,-549,4,4,0.16511117828677446,0.8348888217132256,
2230,2025-06-07,16510,Delante Johnson,Janelson Figueroa Bocachica,-750,600,4,4,0.8422505024887542,0.15774949751124584,
2230,2025-06-07,16551,Juan Carlos Burgos,Justin Pauldo,800,-1400,4,4,0.1153444678430911,0.884655532156909,
2230,2025-06-07,16509,Etoundi Michel William,Troy Isley,750,-1400,4,4,0.11465081899179258,0.8853491810082075,
2234,2025-06-08,16511,Kelvin Davis,Nahir Albright,-188,175,4,4,0.6453948535237846,0.3546051464762155,
2234,2025-06-08,16482,Beatriz Ferreira,Maria Ines Ferreyra,-2000,1000,3,3,0.9030811586079559,0.09691884139204404,
2234,2025-06-08,16336,Abdullah Mason,Jeremia Nakathila,-2000,1200,4,4,0.9140444528495761,0.0859555471504239,
2234,2025-06-08,16573,Leah Reuben,Mariah Turner,480,-850,1,1,0.16156462585034015,0.8384353741496599,
2234,2025-06-08,16557,Alivereti Dodomo,Xavier Fletcher,1500,-6000,1,1,0.059745347698334964,0.940254652301665,
2234,2025-06-08,16545,Jaala Tomat,Mariah Turner,188,-225,1,1,0.33401849948612544,0.6659815005138747,
2234,2025-06-08,16533,Jaipal Singh,Teremoana Jnr,2000,-10000,1,1,0.045888232621535664,0.9541117673784643,
2234,2025-06-08,16512,Tomoya Tsuboi,Van Thao Tran,-4000,1700,3,3,0.9420598340355749,0.05794016596442518,
2234,2025-06-08,16538,Michell Banquez,Riku Masuda,740,-2000,1,1,0.1111111111111111,0.8888888888888888,
2234,2025-06-08,16556,Austin Aokuso,Ikenna Enyi,-1800,720,1,1,0.885954381752701,0.11404561824729892,
2234,2025-06-08,16337,Tenshin Nasukawa,Victor Santillan,-1000,660,2,2,0.8704885878245849,0.12951141217541506,
2234,2025-06-08,16541,Maximilian McIntyre,Ricaia Warren,-480,500,2,2,0.8079140539167233,0.19208594608327673,
2234,2025-06-08,16338,Junto Nakatani,Ryosuke Nishida,-800,770,4,4,0.8715663732689289,0.12843362673107106,
2234,2025-06-08,16537,Blake Minto,Danny Keating,370,-600,1,1,0.19886363636363638,0.8011363636363636,
2234,2025-06-08,16536,Ben Mahoney,Eddy Colmenares,-220,172,2,2,0.6530258716155595,0.3469741283844405,
2234,2025-06-08,16534,Conor Wallace,Dylan Colin,-2000,900,2,2,0.8962557028318442,0.10374429716815595,
2234,2025-06-08,16275,Claudio Squeo,Jai Opetaia,1700,-5000,4,4,0.057376145994538275,0.9426238540054617,
2234,2025-06-08,16535,Rocky Ogden,Tyler Blizzard,115,-146,2,2,0.4409338434754444,0.5590661565245556,
2265,2025-06-13,16574,Abdul Khan,Joseph Sackey,-3500,1000,1,1,0.9144893111638954,0.08551068883610452,
2265,2025-06-13,16577,Mohamed Alisani,Ohara Davies,720,-1800,1,1,0.11404561824729892,0.885954381752701,
2265,2025-06-13,16576,Brandon Glanton,John Napari,-4500,1280,1,1,0.9310344827586207,0.06896551724137931,
2265,2025-06-13,16575,Ahmed Abdula,Haruna Mohammed,-196,144,1,1,0.6176896052903493,0.3823103947096508,
2265,2025-06-13,16578,Daniel Gorsh,Kpakpo Allotey,-138,110,2,2,0.547425309497221,0.45257469050277893,
2265,2025-06-13,16579,Andrew Tabiti,Jacob Dickson,-1800,850,2,2,0.8931743066532548,0.10682569334674522,
2265,2025-06-13,16582,Jose Munoz,Lazaro Alvarez,1700,-8000,2,2,0.05473501303214596,0.945264986967854,
2265,2025-06-13,16581,Eduardo Costa Do Nascimento,Erislandy Alvarez,1700,-8000,2,2,0.05473501303214596,0.945264986967854,
2265,2025-06-13,16580,Enzo Marcelo Delgado,Felix Batista San Juan,-400,310,2,2,0.7653679320212396,0.23463206797876027,
2265,2025-06-13,16583,Branden Pizarro,Israel Mercado,-110,-105,3,3,0.5135404973401316,0.4864595026598685,
2261,2025-06-14,16585,Asis Rodriguez Garcia,Michel Soro,620,-1450,1,1,0.1292743953294412,0.8707256046705587,
2261,2025-06-14,16584,Milan Prat,Oziel Santoyo,-1800,730,1,1,0.8871733966745843,0.11282660332541568,
2261,2025-06-14,16586,Jon Fernandez,Ricardo Nunez,-320,240,2,2,0.7235629662132513,0.2764370337867486,
2261,2025-06-14,16588,Andres Campos,Nonito Donaire,215,-260,3,3,0.3108587487648443,0.6891412512351558,
2261,2025-06-14,16595,Ishiah Carson,Jared Lennon,184,-230,1,1,0.3356387306753458,0.6643612693246542,
2261,2025-06-14,16596,Drew Nolan,Joseph Peters,174,-215,1,1,0.34841278619621724,0.6515872138037828,
2261,2025-06-14,16598,Gary Balleto III,Rodney Thomas,-600,410,1,1,0.8138297872340425,0.18617021276595744,
2261,2025-06-14,16599,Josh Watson,Yorgan de Castro,230,-300,1,1,0.2877697841726619,0.7122302158273381,
2261,2025-06-14,16600,Nick Burgos,Randy Costa,380,-550,1,1,0.19756838905775076,0.8024316109422492,
2261,2025-06-14,16601,Nash Diederichs,Peter Barrett,250,-330,1,1,0.2712933753943218,0.7287066246056784,
2261,2025-06-14,16602,John Howard,Pat Casey,-215,172,1,1,0.6499222049344299,0.35007779506557013,
2261,2025-06-14,16604,Rick Hawn,Sergio Lopez,-650,450,1,1,0.8265895953757225,0.17341040462427745,
2261,2025-06-14,16605,Anthony Foye,Lardy Navarro,230,-300,1,1,0.2877697841726619,0.7122302158273381,
2261,2025-06-14,16606,Dillon Cleckler,Parker Porter,290,-390,1,1,0.243659870711089,0.756340129288911,
2261,2025-06-14,16597,Brennan Ward,Jr Rumley,-750,500,1,1,0.8411214953271028,0.1588785046728972,
2261,2025-06-14,16591,Adam Maca,Rafael Castillo,-5000,1600,2,2,0.9400582766754544,0.05994172332454558,
2261,2025-06-14,16589,Josue Silva,Nishant Dev,1700,-8000,2,2,0.05473501303214596,0.945264986967854,
2243,2025-06-15,16587,Carl Rogers,Zaquin Moses,1700,-8000,2,2,0.05473501303214596,0.945264986967854,
2243,2025-06-15,16592,Cesar Diaz,Pablo Valdez,1400,-4000,2,2,0.06647413487358768,0.9335258651264123,
2243,2025-06-15,16590,Aleem Whitfield,Teremoana Jnr.,1550,-3000,2,2,0.06571143812548819,0.9342885618745118,
2243,2025-06-15,16483,Andy Cruz,Hironori Mishiro,-1587,850,4,4,0.8970258208278858,0.1029741791721142,
2243,2025-06-15,16213,George Kambosos Jr,Richardson Hitchins,700,-1000,4,4,0.12670864760944864,0.8732913523905513,
2243,2025-06-15,16593,Kazuki Nakajima,Kenshin Oshima,-550,400,2,2,0.8031811832559816,0.1968188167440184,
2246,2025-06-19,16618,Cristian Araneta,Thanongsak Simsri,-140,106,1,1,0.5457986373959123,0.45420136260408783,
2246,2025-06-19,16375,Brian Norman Jr,Jin Sasaki,-500,460,4,4,0.8113008039483793,0.18869919605162075,
2269,2025-06-20,16626,Jarrod Tennant,Leonardo Ruiz,950,-2000,2,2,0.10129415299810386,0.8987058470018963,
2237,2025-06-21,16651,Juan Sanchez,Yeis Gabriel Solano,-1000,520,1,1,0.8493150684931507,0.1506849315068493,
2237,2025-06-21,16627,Dorian Mendez,Leonardo Rubalcava,810,-2400,1,1,0.10271158586688578,0.8972884141331142,
2237,2025-06-21,16628,David Stevens,Petr Khamukov,-125,148,2,2,0.5761319141895991,0.4238680858104009,
2237,2025-06-21,16652,Hamza Uddin,Leandro Blanc,-3333,1400,2,2,0.9226841473457772,0.0773158526542229,
2237,2025-06-21,16620,Hamza Uddin,Johsua Vallejo,-5000,1600,2,2,0.9398496240601505,0.060150375939849635,
2237,2025-06-21,16621,Aaron Bowen,Alvaro Godoy,-6000,1800,1,1,0.9492089925062448,0.0507910074937552,
2237,2025-06-21,16623,Brian Phillips,Ibraheem Sulaimaan,1300,-1587,3,3,0.08193570365722803,0.918064296342772,
2237,2025-06-21,16622,Federico Duguet,Giorgio Visioli,1800,-5000,3,3,0.05704437266143862,0.9429556273385613,
2237,2025-06-21,16629,Mary Romero,Stephanie Silva,360,-550,1,1,0.20440251572327045,0.7955974842767296,
